"Distrito";"Candidato";"Partido";"Votos";"Porcentaje";"Candidatos";"Electo";""
"7";"90. GIGLIOLA ELINA CENTONZIO ROSSEL";"PRSD";"0";"0,00%";NA;""
"7";"91. IRMA DEL CARMEN TRONCOSO SAAVEDRA";"PRSD";"0";"0,00%";NA;""
"7";"92. VICTOR MARCELO TORRES JELDES";"PDC";"0";"0,00%";NA;""
"7";"93. MARIELLA VALDES AVILA";"PDC";"0";"0,00%";NA;""
"7";"94. MARIEL FERNANDA TRIGO VALLEJOS";"IND-PDC";"0";"0,00%";NA;""
"7";"95. JENNIFER VIOLETA LEIVA LABARCA";"IND-PDC";"0";"0,00%";NA;""
"7";"96. MAURICIO EDUARDO LILLO CAVAGNARO";"IND-PDC";"0";"0,00%";NA;""
"7";"97. RENE LUES ESCOBAR";"PDC";"0";"0,00%";NA;""
"7";"98. ANDRES CELIS MONTT";"RN";"0";"0,00%";NA;""
"7";"99. JOSE  EGIDO ARRIOLA";"RN";"0";"0,00%";NA;""
"7";"100. TRINIDAD MORAN HERRERA";"RN";"0";"0,00%";NA;""
"7";"101. ROSARIO PEREZ IZQUIERDO";"RN";"0";"0,00%";NA;""
"7";"102. MARIA JOSE HOFFMANN OPAZO";"UDI";"0";"0,00%";NA;""
"7";"103. OSVALDO  URRUTIA SOTO";"UDI";"0";"0,00%";NA;""
"7";"104. JORGE  CASTRO MUŃOZ";"UDI";"0";"0,00%";NA;""
"7";"105. ANNETTE  RAPU ZAMORA";"IND-UDI";"0";"0,00%";NA;""
"7";"106. PILAR SOBERADO NUŃEZ";"IND-EVOP.";"0";"0,00%";NA;""
"8";"50. CAMILO  LAGOS MIRANDA";"PRO";"0";"0,00%";NA;""
"8";"51. ALEXANDER GABRIEL ARANGUIZ MEZA";"PRO";"0";"0,00%";NA;""
"8";"52. BERTA DEL CARMEN MONTECINOS DURAN";"PRO";"0";"0,00%";NA;""
"8";"53. MANUEL ENRIQUE MUŃOZ PALACIOS";"PRO";"0";"0,00%";NA;""
"8";"54. MAURICIO ANTONIO SANTANDER VIDELA";"PRO";"0";"0,00%";NA;""
"8";"55. HUGO CIPRIANO NORAMBUENA RODRIGUEZ";"PRO";"0";"0,00%";NA;""
"8";"56. MICHAEL GABRIEL GUERRA MUŃOZ";"IND-PRO";"0";"0,00%";NA;""
"8";"57. GREMIDIA ESTELA SAGARDIA ARIAS";"IND-PRO";"0";"0,00%";NA;""
"8";"58. DAVID BLANCO URZUA";"PRO";"0";"0,00%";NA;""
"8";"59. CLAUDIA NATHALIE MIX JIMENEZ";"PODER";"0";"0,00%";NA;""
"8";"60. RICARDO ANGEL CAMARGO BRITO";"IND-PODER";"0";"0,00%";NA;""
"8";"61. MARIA TERESA ALVAREZ AGUILAR";"IND-PODER";"0";"0,00%";NA;""
"8";"62. RICARDO IVAN MALDONADO OLIVARES";"PH";"0";"0,00%";NA;""
